date,user,type,ioc,tags,context
2026-07-22,tweetfeed,URL,http://es-ageotuabriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agerteabbriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://splonlineesa.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agtabtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agebtauariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenwebuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agecabtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://ageeawbtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbtiuariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbauariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbefariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbanriagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenbaeuariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentrawbuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenebautariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenewabtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agentuariogob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agentuariosagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenccabtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentribuargob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenciasabtiuaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentribusegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentributariaegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenrubtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agentiruesbutargob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agencaitrabtuaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agencstributariasb.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agencaitrabutiria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agencaitarbutiria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenciatrabtiuaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageneaitirubtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenraitirubitaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agencsaitirubtariagb.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agentirubtariasegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agencstributaresgob.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentributroaegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agencaitirubtariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageitirubtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageitirubtariasegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentirubtargob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentirusrbtargob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agentiruseabtargob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agensaitirubtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenitirubtariagb.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentributariasgob.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentributrsgob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenrituribtariagb.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agensrituribtriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentribtarosgob.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenoarituribetaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenstcaitirubtaria.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenriturabitaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenraiturabitaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenrituribetaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agensocaitirubtaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agencaitirubtariasgob.click,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenwucaitirubtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agensaecaitirubtaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenwaitirubtaria.click,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenatribtariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-ageneatribtarigob.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentribtarubsgob.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentribtarigob.buzz,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentribtarigob.shop,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentritaragob.shop,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenatributarigob.shop,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sedeagenaitirbtaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenatribtarigob.click,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agensecaitirbtaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sedagendaitirbtaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agencatribustarigob.click,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agencaitirubtaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agencaitirbutira.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://43.130.45.49,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,https://www.fireblocksdocusign.icu,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,https://docusign.ostiumterms.com,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,https://review.casacompliance.info,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,http://www.iotapolicyreview.org,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,https://www.heliumcompliance.info,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,https://review.heliumcompliance.info,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,http://review.heliumcompliance.info,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,http://setupaidswave.top:8041,malware,https://x.com/Malwarehunterr/status/2080043274212102332
2026-07-22,tweetfeed,URL,https://www.fireblocksdocusign.icu/-,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,https://docusign.ostiumterms.com/-,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,https://review.casacompliance.info/-,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,http://www.iotapolicyreview.org/-,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,https://www.heliumcompliance.info/I,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,https://www.heliumcompliance.info/-,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,https://review.heliumcompliance.info/-,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,http://setupaidswave.top,malware,https://x.com/skocherhan/status/2080049566053753104
2026-07-22,tweetfeed,URL,http://bsmaopm.duckdns.org,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://jgdopas.duckdns.org,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://mayvioel1982.duckdns.org,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://yernbdsakpo.duckdns.org,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://classification-timeline-karl-collectors.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://devon-camel-bring-enquiry.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://dollar-jury-outsourcing-vocational.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://driving-approach-sword-ave.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://edition-happens-promised-webcast.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://exhibit-thereafter-surrounded-editorial.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://rome-johnson-mesh-consider.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-22,tweetfeed,URL,http://sequences-williams-analytical-graduate.trycloudflare.com,n/a,https://x.com/skocherhan/status/2080055851646136692
2026-07-23,tweetfeed,URL,https://biglobemailsjp.vercel.app,phishing,https://x.com/masaomi346/status/2080103456434725042
2026-07-23,threatfox,HASH_SHA256,ef8f821a54f3f07ae8036c005c7656aa755f8078de6c70a1a8f72ebafe35fe69,"win.formbook, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,4c897108e8e793d6904110928c996815c302d6975c9bc61162149e855a963d50,"py.rn_stealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,75a0d2b32af70bcbffb8ed27215b60c924efd460a85cd21013fc1b83e1d2fdc8,"win.vidar, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,72935b04a5ab38bfd9240514cd205935f7ffe921ae5a61d0b389495235feaeb3,"py.venus_stealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,ee313cc02f4f644e2a80a407a4971faa06df65ac484d1bd0f57e62eb2c55d8bd,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,ab161caf790e0722f10c95343132e648a3d64185ed575834e5a9853c9dca7618,"win.coinminer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,42b7109a719a560e98953125a7c9b2fa3c9167312414ad379d88998a8a74665f,"win.vidar, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,fbc50ceb7446e4fca98ef34e5cf46ab650bb41f4abd1b93aa58778abe09155aa,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,764432a2592954ad4cf70f8c62b46ee81e55457b66b972e77de3e51017c02b10,"win.formbook, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,90c46ec7e2400e4999afe7ad56f205afecb41041493ae2884c76666a77c82f8b,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,08916c59ba59c089e9d1140b6efa03611785e5c40d907cbb797e0f958be2dc29,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,b32527764b33b7584ab9466b5c34efe0e4c24daf2e19e792ce2bca59bd3bc4f1,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,5fd493615b731c767be670d33a4e48ec89ad264bf583c2b087d7645a4727986b,"win.asyncrat, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,ad5a8f0a70678395eee394dbe48b2508784e06f37e7a980f4bd61599d180360d,"win.dcrat, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,9236af4b0d79c2cd99e098b7e599106d85f377af7f2cab91e2cf733bfaeea43b,"win.vjw0rm, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,310fcb28fd0a6616bea7db2a16414117507e449e0d7c27bf5fb1651b0e13ba7b,"win.valley_rat, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,bbdb4e10ba2e085d83eeb97b10efc6f446cf040cfd10deb0ee48c375f4805953,"win.netwire, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,bfca8d582b0e243642dbb6f9cd945fc4f2c60d33e17062e8438c7820ac1372fa,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,5bcc88a01ec83f5fb45d0c329e6e16e8b6e74ffbb9b59d739507244604f16b53,"win.lalala_stealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,13ee006f629843e9d74482b9b6a5cc2a7deb7c343729e69bc92d5f10c0c1879d,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,6cfe4697bd8bc1509ac9ce6db874c2f0c2dba396167f92e89953bf2c71ba002d,"win.lalala_stealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,6dc941968b3bc93e3f5709972f0ce23395eb65465fa23ddd68b8cb6ca52ddd0c,"win.agent_tesla, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,1501fb778e9ceefc0dca1f8cfe8c9fdd1738db5f6dbb0032348f3e161391d016,"win.coinminer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,ac197dc54bf1c690dce6eff2024651fee1c57f3273ef4deb253854fe2b0afba7,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,dab034d5e6609eee42d40f4d61a0b95aa9dc4765c15d3d3dff81a2a16d7315bd,"win.phorpiex, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,5da46290c303a3acb2b8f5ec1792f33728903b7700e742c9e37aac026270245b,"win.lambert, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,fb881f10b82cd577893fc57375fcfa43a5650c395f82ab42c18eca04874679d4,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,e5dda4e7dc6b95830c066b519383e71abd4fb0a2340c0def898f635d9cfa13e7,"win.asyncrat, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,47f8790c9b5b9aab6ae179a192a91d4a5b4e6aac17c14f103858fa3b72ceba25,"win.blackmatter, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,efadd757ffcdc156c9dbcac6745e70be5ca5174636d8853518839da82cf7e7b6,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,85142e27e44b83ae26230454694d1666652e718e3764e57a1d6539c83e448402,"win.coinminer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,6209b9f4af44f71e7b319c5b406603a6f15da3c7d8ca6bd06d434af65269990e,"apk.facestealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,480bdd66621a0869dff575523f7e4ad5b7528744c1dc40f6f80bc85233433186,"win.formbook, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,f407599100049194ce1289c24ab29a1aae7b9315369a08c012bbce2a72836297,"py.venus_stealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,5e3f1dfa4b61b2e89c747b24bb8872f3d6aca557c2e89f867fdd3be112b18481,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,d522aa8fab045f887e61992612d29696444e68104c1aa151219a526115ba1f4c,"win.netwire, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,88b1992718e4ba9abeec72bb8be2945c402354ca6a1407dfe09de0a8b773dec3,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,3db527a58b83f8422fc10029f337d5663005d2ca1a1667fb221e6672ed5ba360,"win.arkei_stealer, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,8836a9fbb659a8bcd2a400fd0f1b971d92b46cea173a583508010f6db52d3274,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,f0f8c5389c9639798e99825b0ef038868c6170d7225d7fd7509cb8a246fb411b,"win.formbook, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,354bf39ac11e66c61d8236a4ecdf7231e9b458d2943b7868e01b03c267e90096,"elf.kuiper, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,d0285d9b5584f7af316b695a7a45f65c7a7f1c83dca76e4029ddfb97bce25049,"win.krakenkeylogger, sha256_hash",n/a
2026-07-23,threatfox,HASH_SHA256,b24fefefe8a95d6a765caff9b0ae40ed480dfdbfe2e5a46848b1a9d895ec83e3,"win.phantom_stealer, sha256_hash",n/a
